Campaña;Canal;% Recorrido;% Contactabilidad;Efec. Bruta;Efect Neta;Vueltas;MES;AÑO
LLxMxDxRxz_L2;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,464656308;0,002704094;0,001471311;;7;2024
LLxMxDxRxz_L2;xBR Lxtxm Cxlxmbxx;85,13%;0,34977245;0,00193772;0,001163932;;7;2024
LLxMxDxRxz_L2;PxxPLxBPx Cxlxmbxx;98,71%;0,486060544;0,001969559;0,000845342;;7;2024
LLxMxDxRxz_L3_xNTxL;Hxldtxch;100,00%;0,653655435;0,004911496;0,003258121;;7;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,650861624;0,004122077;0,003170828;;7;2024
LLxMxDxRxz_L3_xNTxL;PHxxNxXzxLxz;100,00%;0,545892008;0,005191715;0,003082581;;7;2024
LLxMxDxRxz_L3_xNTxL;FxRTxL;100,00%;0,660217571;0,003024299;0,002502868;;7;2024
LLxMxDxRxz_L3_xNTxL;xNTxRxCTxVx;100,00%;0,63456659;0,004091501;0,002464199;;7;2024
LLxMxDxRxz_L3_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,677718584;0,003708983;0,002380392;;7;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx Pxrx;100,00%;0,696210363;0,004813745;0,002369844;;7;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz;96,29%;0,553282478;0,002208362;0,002268047;;7;2024
LLxMxDxRxz_L3_xNTxL;CGz CxLxMBxx;100,00%;0,521591746;0,004068946;0,002204012;;7;2024
LLxMxDxRxz_L3_xNTxL;xMxRGxx;100,00%;0,626632932;0,002801582;0,002059987;;7;2024
LLxMxDxRxz_L3_xNTxL;xBR Lxtxm Cxlxmbxx;100,00%;0,556670263;0,002350709;0,001897064;;7;2024
LLxMxDxRxz_L3_xNTxL;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,630162851;0,003979401;0,00159176;;7;2024
LLxMxDxRxz_L4;Hxldtxch;99,90%;0,497738427;0,011020882;0,007476154;;7;2024
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,526807149;0,007696203;0,005113924;;7;2024
LLxMxDxRxz_L4;xNTxRxCTxVx;100,00%;0,329851523;0,008371754;0,004974521;;7;2024
LLxMxDxRxz_L4;PHxxNxXzxLxz;77,71%;0,222161122;0,009746287;0,004950495;;7;2024
LLxMxDxRxz_L4;FxRTxL;100,00%;0,501784858;0,007963474;0,004565725;;7;2024
LLxMxDxRxz_L4;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,472589822;0,007474044;0,004362677;;7;2024
LLxMxDxRxz_L4;xMxRGxx;100,00%;0,474098991;0,008311372;0,0041219;;7;2024
LLxMxDxRxz_L4;xBR Lxtxm Cxlxmbxx;100,00%;0,433044007;0,004326763;0,003291298;;7;2024
LLxMxDxRxz_L4;Kxnxctx Pxrx;99,61%;0,400013248;0,005192562;0,00308715;;7;2024
LLxMxDxRxz_L4;CGz CxLxMBxx;99,95%;0,475261335;0,00529636;0,002631313;;7;2024
LLxMxDxRxz_L4;xpxx Txlxvxntxz Cxlxmbxx;99,25%;0,230438781;0,003594383;0,002132261;;7;2024
xP_CRxzz_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,175142974;0,011078717;0,006413994;;7;2024
xP_CRxzz_CxNzxMxR;CGz CxLxMBxx;100,00%;0,437957518;0,004977851;0,002968443;;7;2024
xP_CRxzz_CxNzxMxR;xBR Lxtxm Cxlxmbxx;100,00%;0,291882556;0,004048583;0,001557147;;7;2024
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,582278481;0,039584685;0,018818949;;7;2024
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz;99,64%;0,617439743;0,027036496;0,016437956;;7;2024
WxNBxCK_xDxLTxMxYxR;Hxldtxch;99,92%;0,54601499;0,024476065;0,015157374;;7;2024
WxNBxCK_xDxLTxMxYxR;PHxxNxXzxLxz;99,92%;0,438203101;0,025411969;0,013876843;;7;2024
WxNBxCK_BxzxNxzz_RxC;Kxnxctx txlxvxntxz;99,55%;0,256428075;0,004065041;0,004742547;;7;2024
WxNBxCK_CLxRx;Hxldtxch;99,54%;0,318083778;0,042960385;0,028818701;;7;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,41375916;0,049431668;0,028813111;;7;2024
WxNBxCK_CLxRx;PHxxNxXzxLxz;100,00%;0,332721646;0,049473164;0,026588739;;7;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz;86,90%;0,232395082;0,04649468;0,026235243;;7;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz;95,49%;0,444801768;0,016313819;0,012680286;;7;2024
WxNBxCK_CxNzxMxR;Hxldtxch;99,47%;0,471936806;0,012815672;0,009166037;;7;2024
WxNBxCK_CxNzxMxR;PHxxNxXzxLxz;95,46%;0,265177046;0,014885097;0,009139972;;7;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,555563385;0,012049721;0,006976154;;7;2024
WxNBxCK_CxNzxMxR_xDxCxxNxL;Kxnxctx txlxvxntxz;99,95%;0,460293639;0,019344672;0,01260664;;7;2024
WxNBxCK_DxxDxRxz;Hxldtxch;100,00%;0,48273141;0,020141281;0,014741082;;7;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz;90,27%;0,316809857;0,018141153;0,01236332;;7;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,51492831;0,015614763;0,010482638;;7;2024
WxNBxCK_DxxDxRxz;PHxxNxXzxLxz;92,45%;0,222265859;0,017227839;0,009472858;;7;2024
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;99,99%;0,573948521;0,006376751;0,005644993;;7;2024
WxNBxCK_DxFxRxNCxxDx;Kxnxctx txlxvxntxz;99,97%;0,670104017;0,081627191;0,06021678;;7;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz;98,66%;0,587638419;0,02365371;0,01576914;;7;2024
WxNBxCK_MxVxzTxR;Hxldtxch;100,00%;0,645310055;0,019057342;0,014888549;;7;2024
WxNBxCK_MxVxzTxR;PHxxNxXzxLxz;88,17%;0,24198021;0,025173774;0,012461644;;7;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,742260442;0,016550811;0,010923535;;7;2024
Wxnbxck_Bxzxnxzz;Kxnxctx txlxvxntxz;99,96%;0,597035253;0,013786491;0,006314676;;7;2024
BxzxNxzz_PNG;Kxnxctx txlxvxntxz;99,02%;0,329595705;0,000337377;0,000203995;;8;2024
BxzxNxzz_PYMx;Kxnxctx txlxvxntxz;92,45%;0,272195053;0,000259917;0,000162448;;8;2024
CRxzz_BxzxNxzz_RxC;Kxnxctx txlxvxntxz;50,46%;0,202020202;-;-;;8;2024
CRxzz_FxBRx;Kxnxctx txlxvxntxz cxlxmbxx;98,35%;0,300813008;0,001801802;0,001801802;;8;2024
CRxzz_FxBRx;xBR Lxtxm Cxlxmbxx;93,40%;0,223030822;-;-;;8;2024
CRxzz_FxBRx;PxxPLxBPx Cxlxmbxx;96,19%;0,234234234;-;-;;8;2024
CRxzz_FxBRx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,276150628;-;-;;8;2024
CRxzz_FxBRx;xpxx Txlxvxntxz Cxlxmbxx;96,55%;0,242850334;0,001962709;-;;8;2024
CRxzz_FxBRx;CGz CxLxMBxx;84,69%;0,178165277;-;-;;8;2024
Crxzz_Bxzxnxzz;Kxnxctx txlxvxntxz;100,00%;0,659468124;0,00010454;0,000078405;;8;2024
Crxzz_Cxnzxmxr;Hxldtxch;100,00%;0,670588235;0,201754386;0,149122807;;8;2024
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz;100,00%;0,477477477;0,113207547;0,094339623;;8;2024
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,629944547;0,01056338;0,006444531;;8;2024
Crxzz_Cxnzxmxr;xMxRGxx;100,00%;0,267925839;0,007578024;0,004387277;;8;2024
Crxzz_Cxnzxmxr;xBR Lxtxm Cxlxmbxx;100,00%;0,540989198;0,007575342;0,004331378;;8;2024
Crxzz_Cxnzxmxr;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,579870281;0,006797224;0,003927285;;8;2024
Crxzz_Cxnzxmxr;CGz CxLxMBxx;100,00%;0,473799449;0,005694814;0,003687625;;8;2024
Crxzz_Cxnzxmxr;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,548819132;0,006443792;0,003636596;;8;2024
Crxzz_Cxnzxmxr;xNTxRxCTxVx;87,32%;0,44515092;0,00569732;0,003290002;;8;2024
Crxzz_Cxnzxmxr;PxxPLxBPx Cxlxmbxx;97,59%;0,518335143;0,004991681;0,002403402;;8;2024
FxBRx_CxMxNx_C1;Txxndx Gzz Tvt Cxlxmbxx;98,81%;0,344073059;0,001274021;0,0010086;;8;2024
FxBRx_CxMxNx_C1;xpxx Txlxvxntxz Cxlxmbxx;99,00%;0,27417193;0,00011733;0,00007822;;8;2024
FxBRx_CxMxNx_C1;xpxx Txlxvxntxz;100,00%;0,423730198;-;-;;8;2024
FxBRx_CxMxNx_C2;Txxndx Gzz Tvt Cxlxmbxx;98,90%;0,344619105;0,000706464;0,000541623;;8;2024
FxBRx_CxMxNx_C2;xpxx Txlxvxntxz Cxlxmbxx;26,95%;0,255443872;0,000067495;0,000067495;;8;2024
FxBRx_CxMxNx_C2;xpxx Txlxvxntxz;83,28%;0,259199186;-;-;;8;2024
FxBRx_CxMxNx_C3;Txxndx Gzz Tvt Cxlxmbxx;67,75%;0,31928219;0,000198138;0,000132092;;8;2024
FxBRx_CxMxNx_C3;xpxx Txlxvxntxz Cxlxmbxx;84,57%;0,360677806;0,000126091;0,000126091;;8;2024
FxBRx_xXxCTx_x1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,389312977;0,004901961;0,003267974;;8;2024
FxBRx_xXxCTx_x1;xpxx Txlxvxntxz Cxlxmbxx;96,24%;0,372905028;-;-;;8;2024
FxBRx_xXxCTx_x2;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,3922552;-;-;;8;2024
FxBRx_xXxCTx_x2;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,389439907;-;-;;8;2024
FxBRx_LxGxzTxCx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,236836316;0,000928936;0,000464468;;8;2024
FxBRx_LxGxzTxCx;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,310851432;0,000362625;0,00024175;;8;2024
FxBRx_LxGxzTxCx;xpxx Txlxvxntxz;100,00%;0,05117244;-;-;;8;2024
FxBRx_MxzxVx;xpxx Txlxvxntxz Cxlxmbxx;58,15%;0,166277368;-;-;;8;2024
FxBRx_RxPRxCxzx;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,114537445;-;-;;8;2024
FxBRx_WxMxRz_CxNCxLxCxxNxz;xpxx Txlxvxntxz;100,00%;0,3158867;-;-;;8;2024
FxBRx_WxMxRz_CxNCxLxCxxNxz;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,389362566;-;-;;8;2024
FxBRx_WxMxRz_WxNBxCK;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,222161456;0,000683807;0,000410284;;8;2024
FxBRx_WxMxRz_WxNBxCK_CTx;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,382808385;-;-;;8;2024
LLxMxDxRxz_1M;CGz CxLxMBxx;100,00%;0,718446602;0,256756757;0,162162162;;8;2024
LLxMxDxRxz_1M;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,548672566;0,258064516;0,153225806;;8;2024
LLxMxDxRxz_1M;PxxPLxBPx Cxlxmbxx;100,00%;0,647540984;0,063291139;0,044303797;;8;2024
LLxMxDxRxz_1M;Kxnxctx txlxvxntxz;33,14%;0,185837198;0,00584524;0,004731861;;8;2024
LLxMxDxRxz_1M;PHxxNxXzxLxz;94,16%;0,432889399;0,004481518;0,003729146;;8;2024
LLxMxDxRxz_1M;xMxRGxx;100,00%;0,329768171;0,003383657;0,002527791;;8;2024
LLxMxDxRxz_1M;xpxx Txlxvxntxz Cxlxmbxx;59,48%;0,247893791;0,003255183;0,002053866;;8;2024
LLxMxDxRxz_xCTxVxDxD;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,447963801;-;-;;8;2024
LLxMxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;95,94%;0,553216917;0,000152489;0,000127074;;8;2024
LLxMxDxRxz_FxBRx;xpxx Txlxvxntxz;97,58%;0,448219318;0,002172173;0,000800274;;8;2024
LLxMxDxRxz_L1;PxxPLxBPx Cxlxmbxx;100,00%;0,67427568;0,095703125;0,052083333;;8;2024
LLxMxDxRxz_L1;PHxxNxXzxLxz;100,00%;0,259637376;0,009333533;0,007084489;;8;2024
LLxMxDxRxz_L1;Hxldtxch;100,00%;0,341644184;0,009314398;0,006912167;;8;2024
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz;100,00%;0,275129518;0,008370474;0,005793872;;8;2024
LLxMxDxRxz_L1;xMxRGxx;100,00%;0,629360293;0,007543159;0,005263068;;8;2024
LLxMxDxRxz_L1;FxRTxL;100,00%;0,316406961;0,007392918;0,005034088;;8;2024
LLxMxDxRxz_L1;xBR Lxtxm Cxlxmbxx;100,00%;0,354759157;0,006108213;0,00445767;;8;2024
LLxMxDxRxz_L1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,519301632;0,006233594;0,004426107;;8;2024
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,440862458;0,005931479;0,004221175;;8;2024
LLxMxDxRxz_L1;Kxnxctx Pxrx;100,00%;0,433968151;0,005079236;0,004000875;;8;2024
LLxMxDxRxz_L1;CGz CxLxMBxx;100,00%;0,391333295;0,005776688;0,003890691;;8;2024
LLxMxDxRxz_L1;xNTxRxCTxVx;100,00%;0,436584949;0,005314912;0,00386539;;8;2024
LLxMxDxRxz_L1;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,263286769;0,006039766;0,003705815;;8;2024
LLxMxDxRxz_L2;PHxxNxXzxLxz;100,00%;0,254951463;0,005509066;0,004114365;;8;2024
LLxMxDxRxz_L2;Hxldtxch;100,00%;0,252766459;0,005024019;0,003871603;;8;2024
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz;99,01%;0,18748329;0,0048;0,003408696;;8;2024
LLxMxDxRxz_L2;xMxRGxx;100,00%;0,689439393;0,0034866;0,002290126;;8;2024
LLxMxDxRxz_L2;xNTxRxCTxVx;100,00%;0,344337482;0,002911781;0,002223184;;8;2024
LLxMxDxRxz_L2;FxRTxL;100,00%;0,356686805;0,003024595;0,002185958;;8;2024
LLxMxDxRxz_L2;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,505023609;0,002818187;0,001993297;;8;2024
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,368968422;0,002397115;0,001818501;;8;2024
LLxMxDxRxz_L2;Kxnxctx Pxrx;100,00%;0,601237224;0,002434561;0,001807562;;8;2024
LLxMxDxRxz_L2;CGz CxLxMBxx;100,00%;0,505395429;0,002289165;0,001601941;;8;2024
LLxMxDxRxz_L2;xBR Lxtxm Cxlxmbxx;100,00%;0,398972594;0,002186545;0,001498301;;8;2024
LLxMxDxRxz_L2;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,270677617;0,002291089;0,001447003;;8;2024
LLxMxDxRxz_L2;PxxPLxBPx Cxlxmbxx;100,00%;0,476007647;0,002218966;0,001375081;;8;2024
LLxMxDxRxz_L3_xNTxL;PHxxNxXzxLxz;100,00%;0,424459318;0,004739768;0,003919424;;8;2024
LLxMxDxRxz_L3_xNTxL;Hxldtxch;100,00%;0,456280637;0,00523736;0,003625865;;8;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz;100,00%;0,383847422;0,004876702;0,003373819;;8;2024
LLxMxDxRxz_L3_xNTxL;xMxRGxx;100,00%;0,706468726;0,004723551;0,003330709;;8;2024
LLxMxDxRxz_L3_xNTxL;FxRTxL;100,00%;0,505903862;0,003212368;0,002409276;;8;2024
LLxMxDxRxz_L3_xNTxL;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,422719889;0,002916552;0,002058743;;8;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,533538477;0,002859497;0,002035574;;8;2024
LLxMxDxRxz_L3_xNTxL;CGz CxLxMBxx;100,00%;0,560504143;0,003000217;0,001979524;;8;2024
LLxMxDxRxz_L3_xNTxL;xBR Lxtxm Cxlxmbxx;100,00%;0,538798772;0,002572246;0,001889813;;8;2024
LLxMxDxRxz_L3_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,637570712;0,002857754;0,00182246;;8;2024
LLxMxDxRxz_L3_xNTxL;xNTxRxCTxVx;100,00%;0,626197109;0,002402831;0,001785888;;8;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx Pxrx;100,00%;0,53796068;0,002115159;0,001762632;;8;2024
LLxMxDxRxz_L4;PHxxNxXzxLxz;100,00%;0,229430705;0,01313825;0,009555091;;8;2024
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz;94,51%;0,154462909;0,011978705;0,008429459;;8;2024
LLxMxDxRxz_L4;Hxldtxch;100,00%;0,185457946;0,009664881;0,007878979;;8;2024
LLxMxDxRxz_L4;FxRTxL;100,00%;0,284342204;0,006261328;0,004531224;;8;2024
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,307898529;0,005060949;0,004244667;;8;2024
LLxMxDxRxz_L4;xMxRGxx;100,00%;0,505410939;0,005594136;0,004050926;;8;2024
LLxMxDxRxz_L4;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,45412699;0,005300217;0,003830084;;8;2024
LLxMxDxRxz_L4;xBR Lxtxm Cxlxmbxx;100,00%;0,278639815;0,005077861;0,003723764;;8;2024
LLxMxDxRxz_L4;CGz CxLxMBxx;100,00%;0,355173595;0,005016238;0,003601402;;8;2024
LLxMxDxRxz_L4;xNTxRxCTxVx;100,00%;0,354465021;0,005097069;0,003448017;;8;2024
LLxMxDxRxz_L4;Kxnxctx Pxrx;100,00%;0,486001065;0,004449314;0,003320384;;8;2024
LLxMxDxRxz_L4;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,188747107;0,004276461;0,003144456;;8;2024
LLxMxDxRxz_L4;PxxPLxBPx Cxlxmbxx;59,18%;0,297090743;0,003806483;0,00276277;;8;2024
LLxMxDxRxz_PRxVxxDxR;PxxPLxBPx Cxlxmbxx;100,00%;0,555321549;0,002076843;0,001219017;;8;2024
PxLxTx_LxB_MxD1;xpxx Txlxvxntxz;100,00%;0,293500202;-;-;;8;2024
PxLxTx_LxB_MxD2;xpxx Txlxvxntxz;100,00%;0,244500846;-;-;;8;2024
WxNBxCK_xDxLTxMxYxR;PxxPLxBPx Cxlxmbxx;100,00%;0,64;0,1375;0,075;;8;2024
WxNBxCK_xDxLTxMxYxR;CGz CxLxMBxx;100,00%;0,676470588;0,069565217;0,034782609;;8;2024
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz;100,00%;0,580967618;0,040111861;0,02931005;;8;2024
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,599438424;0,025470248;0,01793164;;8;2024
WxNBxCK_xDxLTxMxYxR;Hxldtxch;100,00%;0,452622418;0,023701146;0,01785434;;8;2024
WxNBxCK_BxzxNxzz_RxC;Kxnxctx txlxvxntxz;98,02%;0,338175948;0,00477327;0,00477327;;8;2024
WxNBxCK_CLxRx;CGz CxLxMBxx;100,00%;0,699186992;0,162790698;0,11627907;;8;2024
WxNBxCK_CLxRx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,722222222;0,153846154;0,08974359;;8;2024
WxNBxCK_CLxRx;PxxPLxBPx Cxlxmbxx;100,00%;0,649769585;0,085106383;0,056737589;;8;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,374550683;0,057261676;0,039667306;;8;2024
WxNBxCK_CLxRx;Hxldtxch;100,00%;0,368046572;0,051903925;0,036731107;;8;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz;100,00%;0,277476139;0,050669413;0,036251287;;8;2024
WxNBxCK_CLxRx;PHxxNxXzxLxz;100,00%;0,354629322;0,035526411;0,028752612;;8;2024
WxNBxCK_CLxRx;FxRTxL;100,00%;0,290330477;0,022765599;0,017706577;;8;2024
WxNBxCK_CxNzxMxR;Hxldtxch;100,00%;0,318463775;0,014585796;0,01145767;;8;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz;100,00%;0,342677486;0,014468648;0,011446149;;8;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,527790608;0,01298133;0,01050175;;8;2024
WxNBxCK_CxNzxMxR;FxRTxL;100,00%;0,40126994;0,013122347;0,009648784;;8;2024
WxNBxCK_CxNzxMxR;PHxxNxXzxLxz;100,00%;0,333002114;0,011393229;0,00922309;;8;2024
WxNBxCK_DxxDxRxz;CGz CxLxMBxx;100,00%;0,674603175;0,141176471;0,070588235;;8;2024
WxNBxCK_DxxDxRxz;PxxPLxBPx Cxlxmbxx;100,00%;0,775510204;0,026315789;0,01754386;;8;2024
WxNBxCK_DxxDxRxz;Hxldtxch;100,00%;0,410587511;0,023576254;0,017290744;;8;2024
WxNBxCK_DxxDxRxz;PHxxNxXzxLxz;99,97%;0,373834766;0,022653352;0,017118402;;8;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz;100,00%;0,445337469;0,020935072;0,015796849;;8;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,553590341;0,017600918;0,012339774;;8;2024
WxNBxCK_DxxDxRxz;FxRTxL;100,00%;0,332375173;0,012491992;0,008327995;;8;2024
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;100,00%;0,558360693;0,00081103;0,000709651;;8;2024
WxNBxCK_DxFxRxNCxxDx;Kxnxctx txlxvxntxz;100,00%;0,755088641;0,077536232;0,059275362;;8;2024
WxNBxCK_DxFxRxNCxxDx;Hxldtxch;100,00%;0,486211425;0,019581364;0,016205267;;8;2024
WxNBxCK_MxVxzTxR;FxRTxL;100,00%;0,348548549;0,020677771;0,017231476;;8;2024
WxNBxCK_MxVxzTxR;PHxxNxXzxLxz;100,00%;0,395675067;0,022551808;0,017167818;;8;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,703594771;0,021830005;0,016720855;;8;2024
WxNBxCK_MxVxzTxR;Hxldtxch;100,00%;0,53984998;0,020033435;0,01504563;;8;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz;100,00%;0,524377531;0,017739037;0,013763046;;8;2024
Wxnbxck_Bxzxnxzz;Kxnxctx txlxvxntxz;100,00%;0,553521732;0,000981033;0,000776651;;8;2024
BxzxNxzz_PNG;Kxnxctx txlxvxntxz;99,22%;0,278547117;0,000265404;0,000233556;;9;2024
BxzxNxzz_PYMx;Kxnxctx txlxvxntxz;99,85%;0,316064512;0,000324191;0,000259353;;9;2024
CRxzz_BxzxNxzz_RxC;Kxnxctx txlxvxntxz;100,00%;0,15755627;-;-;;9;2024
CRxzz_RxPRxCxzx;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,077839682;0,007011394;0,004966404;;9;2024
CRxzz_RxPRxCxzx;CGz CxLxMBxx;100,00%;0,184468558;0,003897945;0,002244271;;9;2024
Crxzz_Bxzxnxzz;Kxnxctx txlxvxntxz;97,29%;0,563722523;0,000092039;0,000092039;;9;2024
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,548516684;0,011780424;0,006923925;;9;2024
Crxzz_Cxnzxmxr;xBR Lxtxm Cxlxmbxx;100,00%;0,460746592;0,008903882;0,005231722;;9;2024
Crxzz_Cxnzxmxr;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,527956604;0,007619;0,004723615;;9;2024
Crxzz_Cxnzxmxr;CGz CxLxMBxx;98,47%;0,544672561;0,005669164;0,002969562;;9;2024
Crxzz_Cxnzxmxr;PxxPLxBPx Cxlxmbxx;95,79%;0,441975589;0,00247948;0,001025992;;9;2024
Crxzz_Cxnzxmxr;xNTxRxCTxVx;28,25%;0,273962071;0,001403181;0,000935454;;9;2024
xLxCKxR;xpxx Txlxvxntxz;100,00%;0,348706412;-;-;;9;2024
FxBRx_CxMxNx_C1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,608611938;0,000575209;0,000431406;;9;2024
FxBRx_CxMxNx_C1;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,591846569;0,00024426;0,00016284;;9;2024
FxBRx_CxMxNx_C1;xpxx Txlxvxntxz;10,69%;0,257540603;-;-;;9;2024
FxBRx_CxMxNx_C2;Txxndx Gzz Tvt Cxlxmbxx;98,89%;0,431768048;0,00056358;0,000355301;;9;2024
FxBRx_CxMxNx_C2;xpxx Txlxvxntxz Cxlxmbxx;60,01%;0,253813175;0,000212347;0,000154434;;9;2024
FxBRx_CxMxNx_C2;xpxx Txlxvxntxz;43,75%;0,225996377;-;-;;9;2024
FxBRx_xXxCTx_x1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,558549223;-;-;;9;2024
FxBRx_xXxCTx_x1;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,411140584;-;-;;9;2024
FxBRx_xXxCTx_x2;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,587973274;0,000378788;0,000378788;;9;2024
FxBRx_xXxCTx_x2;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,443590838;-;-;;9;2024
FxBRx_LxGxzTxCx;Txxndx Gzz Tvt Cxlxmbxx;89,33%;0,380886118;0,000876808;0,000438404;;9;2024
FxBRx_LxGxzTxCx;xpxx Txlxvxntxz Cxlxmbxx;92,40%;0,369176186;0,000281281;0,000234401;;9;2024
FxBRx_WxMxRz_CxNCxLxCxxNxz;xpxx Txlxvxntxz;100,00%;0,49919829;-;-;;9;2024
LLxMxDxRxz_L1;PHxxNxXzxLxz;100,00%;0,35073616;0,007692795;0,005698366;;9;2024
LLxMxDxRxz_L1;Hxldtxch;87,19%;0,404468208;0,007758646;0,00524206;;9;2024
LLxMxDxRxz_L1;FxRTxL;100,00%;0,38326362;0,007209246;0,005190657;;9;2024
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz;88,60%;0,331948959;0,005868041;0,003506512;;9;2024
LLxMxDxRxz_L1;Txxndx Gzz Tvt Cxlxmbxx;96,88%;0,559596329;0,004772888;0,003426689;;9;2024
LLxMxDxRxz_L1;CGz CxLxMBxx;100,00%;0,268183779;0,004721423;0,003125817;;9;2024
LLxMxDxRxz_L1;xMxRGxx;100,00%;0,346878806;0,003923284;0,002836259;;9;2024
LLxMxDxRxz_L1;Kxnxctx Pxrx;74,62%;0,665543398;0,004034454;0,002824118;;9;2024
LLxMxDxRxz_L1;xNTxRxCTxVx;70,93%;0,500856258;0,00358286;0,002782628;;9;2024
